window,kind,q,split,lag,placebo,placebo_definition,K,T,kappa_A,kappa_B,F_conv,F_eff_MOP,rho_naive,rho_ols_proxy,rho_2sls,ar_lo,ar_hi,ar_empty,ar_frac_bounded,hac_ar_frac_bounded,ar_projection,conn_naive,conn_2sls,systemic_rank_preserved,seconds
Control_2022_Aug_B,control,0.95,S3,2,False,,18,4260,0.717930346289844,0.6834332162335461,2221.155383732807,1487.047153501478,1.4176992456116335,1.393398778677538,1.3843183120742548,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20387233298970386
Control_2022_Aug_B,control,0.95,S3,5,False,,18,4260,0.7178050983974592,0.6853307041428377,2243.3741459773582,1561.6995726654166,1.4176992456116335,1.4166542058315519,1.4140460732233266,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20223541598534212
Control_2022_Aug_B,control,0.95,S3,10,False,,18,4260,0.7412249477653944,0.7067853809275958,2408.7674433192024,1622.6917775882916,1.4176992456116335,1.4237283098613112,1.427656482892291,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20359179197112098
Control_2022_Aug_B,control,0.97,S1,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.7371593517176365,0.6909124264953629,1.059633257087975,1.1405638149772255,,,,,,False,,,not_applicable_placebo,,,False,0.00481466599740088
Control_2022_Aug_B,control,0.97,S1,1,False,,18,4260,0.7371593517176365,0.7054091712579165,2149.1789134076557,1240.9789897156,1.354685576611453,1.295559537035225,1.2663267040530848,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20228724996559322
Control_2022_Aug_B,control,0.97,S1,2,False,,18,4260,0.7222781398021229,0.6914506766482926,2069.6688206882804,1246.3177766810863,1.354685576611453,1.3291187251047356,1.3122745450887319,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20198708301177248
Control_2022_Aug_B,control,0.97,S1,5,False,,18,4260,0.7271185168997202,0.698443215097023,2124.425800426277,1312.8311545383385,1.354685576611453,1.3537261835077392,1.3421439350965882,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20549329102504998
Control_2022_Aug_B,control,0.97,S1,10,False,,18,4260,0.7404591495002056,0.7220710785418445,2230.728759946621,1329.417632184712,1.354685576611453,1.3651654196425016,1.3681407869745847,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20408362499438226
Control_2022_Aug_B,control,0.97,S2,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.7672645268602083,0.6425257781192425,6.574969188807485,6.806801720336507,,,,,,False,,,not_applicable_placebo,,,False,0.0046986660454422235
Control_2022_Aug_B,control,0.97,S2,1,False,,18,4260,0.7672645268602083,0.6654772044524514,2212.651395638863,1462.3562267271716,1.354685576611453,1.3124913386201371,1.2808586576015286,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.202458833984565
