window,kind,q,asset,row,ar_kind,n_positive_boxes,qA,target_norm,status,d_lo,d_hi,d_star,min_norm,required_radius_ratio
Terra_Luna,shock,0.97,AVAXUSDT,9,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.008236693761024514,0.049366448570217214,0.008236692947157186,13.584288929866224,4.459412787247077
Terra_Luna,shock,0.97,TRXUSDT,10,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.00038507126990421244,0.03688220155805029,0.00038506936539546165,8.943904249539115,1.9331169853612333
Terra_Luna,shock,0.97,DOTUSDT,11,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.00830828463147034,0.0575944659756831,0.00830828176300561,11.903714433508387,3.4242767250914308
Terra_Luna,shock,0.97,ATOMUSDT,12,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.0,0.03700475219700529,-1.7299833692835125e-08,8.448236850310039,1.724789169702333
Terra_Luna,shock,0.97,BCHUSDT,13,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.0013453531122395782,0.05062903063044015,0.0013453535485120577,14.931546622425467,5.387824536682459
Terra_Luna,shock,0.97,ETCUSDT,14,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.011200061648523763,0.05880523838435219,0.011200055610668017,15.067340916160434,5.486268825306076
Terra_Luna,shock,0.97,FILUSDT,15,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.016976117308821433,0.06510854303417923,0.016976116179704154,13.37388334471053,4.3223398993773685
Terra_Luna,shock,0.97,NEARUSDT,16,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.004099672108371086,0.048990958268158795,0.004099651453613763,11.499982880799905,3.1959372390798704
Terra_Luna,shock,0.97,UNIUSDT,17,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.002734974341442923,0.041327421300214204,0.0027349727229542763,11.067508986424787,2.9600811753688996
FTX_collapse,shock,0.95,BTCUSDT,0,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.05572295199094693,0.15746946041392568,0.06960451333606625,7.462761733429106,1.3448494620147506
FTX_collapse,shock,0.95,ETHUSDT,1,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.05333432751386765,0.15280418639817156,0.05333431823823689,9.504365952077402,2.181327232938164
FTX_collapse,shock,0.95,BNBUSDT,2,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.018517422332081653,0.11382869044204277,0.01851741628033203,9.00686372318128,1.9589425753569032
FTX_collapse,shock,0.95,SOLUSDT,3,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.03572763610537306,0.12501849561572814,0.035727622677820044,11.87004267403682,3.4023507425318913
FTX_collapse,shock,0.95,XRPUSDT,4,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.037640264169491074,0.13453390268748291,0.06829075869124213,6.782255927473447,1.110766745607594
FTX_collapse,shock,0.95,ADAUSDT,5,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.06390396422359555,0.16226034769292114,0.06606815610561426,6.634867951263879,1.0630142573081234
FTX_collapse,shock,0.95,DOGEUSDT,6,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.0452900206230621,0.14158099901665533,0.05572422437512698,9.184726272853503,2.037074710867334
FTX_collapse,shock,0.95,LTCUSDT,7,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.016723105516687535,0.10224854995315873,0.06282442272223755,8.114116088337438,1.5898529438515936
FTX_collapse,shock,0.95,LINKUSDT,8,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.037700168639431715,0.13175459561341984,0.03770022770055101,7.486497496808981,1.3534178159650598
FTX_collapse,shock,0.95,AVAXUSDT,9,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.04133656008997997,0.13378332008102667,0.04133656031244503,5.112131952209528,0.6310715938743946
FTX_collapse,shock,0.95,TRXUSDT,10,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.006995024520108745,0.08473088497747236,0.006995013346617753,7.809867845812661,1.4728614380963543
FTX_collapse,shock,0.95,DOTUSDT,11,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.04894499670759102,0.1457981417174366,0.08880721543462082,5.968436187593255,0.860192460103057
FTX_collapse,shock,0.95,ATOMUSDT,12,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.043797582034964234,0.14083922592423131,0.06723838014013425,7.429173993093333,1.3327711439522838
FTX_collapse,shock,0.95,BCHUSDT,13,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.04379133238395347,0.1370714063857525,0.08310369449857904,7.084816909988392,1.2120813936781154
FTX_collapse,shock,0.95,ETCUSDT,14,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.051629659345897944,0.14392810541570433,0.051629657425840185,6.032830688477562,0.8788541254216754
FTX_collapse,shock,0.95,FILUSDT,15,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.02637239533745659,0.12238609087376298,0.028789417327072804,7.404272392315226,1.3238515752669375
FTX_collapse,shock,0.95,NEARUSDT,16,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.026126829010051793,0.11656739469468118,0.02612682721055871,9.46064478498429,2.16130468412596
FTX_collapse,shock,0.95,UNIUSDT,17,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.03275965922051707,0.12264613909635089,0.057182038348625536,7.688748958988836,1.4275321046388991
FTX_collapse,shock,0.97,BTCUSDT,0,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.03362288064634288,0.1299182201467111,0.03362310473064605,10.23624818684603,2.530207484499321
FTX_collapse,shock,0.97,ETHUSDT,1,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.026115149041661036,0.11915564566875005,0.026115147703543916,11.236128886976376,3.048652654087611
FTX_collapse,shock,0.97,BNBUSDT,2,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.0,0.07410166921508145,-4.031857785682351e-09,15.365619056135806,5.701309867158283
FTX_collapse,shock,0.97,SOLUSDT,3,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.01672927604133434,0.10236095435205536,0.016729275553501368,13.652078672116215,4.500617310748341
FTX_collapse,shock,0.97,XRPUSDT,4,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.014745959322933978,0.09696810351680538,0.05809139231711194,9.174263394035547,2.032436243619575
FTX_collapse,shock,0.97,ADAUSDT,5,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.033257871207688985,0.11728681692285071,0.0332578706477347,9.707478627907479,2.2755553719459694
FTX_collapse,shock,0.97,DOGEUSDT,6,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.0170186616157273,0.10365417745251326,0.01701865984935726,11.42586653729818,3.152483450992463
FTX_collapse,shock,0.97,LTCUSDT,7,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.005449906595943034,0.079094802484874,0.04508514428636615,7.802306702927132,1.470010909743985
FTX_collapse,shock,0.97,LINKUSDT,8,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.02082167352580252,0.10609104820756965,0.0208216744287821,9.844501066046837,2.3402483211617384
FTX_collapse,shock,0.97,AVAXUSDT,9,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.022218578149502267,0.09937245857932815,0.02221857776101095,6.564063529237333,1.0404472651490775
FTX_collapse,shock,0.97,TRXUSDT,10,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.0,0.05987708511801347,-1.3517987297010711e-09,7.457244136165515,1.34286156668565
FTX_collapse,shock,0.97,DOTUSDT,11,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.03220723306859147,0.12132776079121846,0.04060493496933608,6.311538122355822,0.9619332598159073
FTX_collapse,shock,0.97,ATOMUSDT,12,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.02877175720128854,0.11612721813992921,0.02877175032042079,7.143315902993353,1.232180225785761
FTX_collapse,shock,0.97,BCHUSDT,13,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.02176655815674006,0.1064104577483793,0.10641044984174534,6.695248586944333,1.082450224121131
FTX_collapse,shock,0.97,ETCUSDT,14,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.025075227602664008,0.10469887763722817,0.02507521234519386,8.36540729272738,1.6898521279188627
FTX_collapse,shock,0.97,FILUSDT,15,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.020883183376389298,0.10782101305461081,0.030963794240702027,6.897190080662588,1.148732508550687
FTX_collapse,shock,0.97,NEARUSDT,16,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.007531360085034662,0.077340328526718,0.007531353760309221,10.012124070787607,2.420621950576141
FTX_collapse,shock,0.97,UNIUSDT,17,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.013391232335127163,0.09060874243593982,0.03283060611028653,8.606207287018172,1.7885378116637745
Banking_crypto,shock,0.95,BTCUSDT,0,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.05714262330319491,0.14384209450860008,0.057142618138870484,5.420161380880748,0.7099508597583783
Banking_crypto,shock,0.95,ETHUSDT,1,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.062320062975872566,0.14894301763353432,0.062320059997249586,3.686749636103234,0.32846654819641946
Banking_crypto,shock,0.95,BNBUSDT,2,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.026862807077288685,0.10567576548163246,0.026862806447333312,6.444286240246224,1.0035834701877668
Banking_crypto,shock,0.95,SOLUSDT,3,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.03549579254404793,0.11876169498677648,0.03549578769502251,3.289276663843944,0.2614596420413509
Banking_crypto,shock,0.95,XRPUSDT,4,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.04336304161991767,0.12614472420077888,0.04336302797451425,4.876906497777912,0.5747681745519653
Banking_crypto,shock,0.95,ADAUSDT,5,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.04256841270090774,0.12661960425916183,0.04256841115221877,3.5456268599409717,0.3038014986665992
Banking_crypto,shock,0.95,DOGEUSDT,6,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.04451608328801369,0.1321634131354385,0.04451607445433815,4.077507468627478,0.40178469084923685
Banking_crypto,shock,0.95,LTCUSDT,7,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.03127563642112077,0.11391644135237443,0.03127563510198857,6.28961555631405,0.9559871522750694
Banking_crypto,shock,0.95,LINKUSDT,8,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.03403609604359283,0.1167643304375935,0.034036110261913,3.5496937288424926,0.3044988249749181
Banking_crypto,shock,0.95,AVAXUSDT,9,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.033930835237649656,0.11363420794271326,0.03393083426470185,5.0702070305689615,0.6212340346185089
Banking_crypto,shock,0.95,TRXUSDT,10,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.02168952805631736,0.08809032486042019,0.02168952357838351,9.571519493444573,2.213938898467838
Banking_crypto,shock,0.95,DOTUSDT,11,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.048695539697583945,0.13408392855760237,0.048695535645797906,5.086909111385068,0.6253336664229536
Banking_crypto,shock,0.95,ATOMUSDT,12,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.023632271396056257,0.09739750464566131,0.023632266138966084,3.806794206096923,0.35020525110542994
Banking_crypto,shock,0.95,BCHUSDT,13,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.03271310299069091,0.11326059229608586,0.032713102126380886,3.7396154937488295,0.3379541278462303
Banking_crypto,shock,0.95,ETCUSDT,14,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.032777505215600945,0.11149093136420735,0.03277749929797,7.753875112848461,1.4529191838104039
Banking_crypto,shock,0.95,FILUSDT,15,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.029983726165741693,0.10929130001505723,0.029983723023455297,5.61833473160697,0.762814737391475
Banking_crypto,shock,0.95,NEARUSDT,16,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.033566631199470245,0.11761281417113896,0.033566628319358235,6.071930948199151,0.890958555320842
Banking_crypto,shock,0.95,UNIUSDT,17,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.02859891958888979,0.1060078895302799,0.050049137753551645,5.188416354916618,0.6505392336822255
Banking_crypto,shock,0.97,BTCUSDT,0,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.030985630452245266,0.1025619513506022,0.030985627873374885,6.487502184331494,1.0170888390409976
Banking_crypto,shock,0.97,ETHUSDT,1,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.03611927182524194,0.10957982554373888,0.03611926655058053,5.545401000553595,0.7431385099948463
Banking_crypto,shock,0.97,BNBUSDT,2,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.016360382496121734,0.08332588589930529,0.016360380167477467,8.236419131425848,1.6393841499215185
Banking_crypto,shock,0.97,SOLUSDT,3,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.015557914235662242,0.08563602578109744,0.01555790007517166,4.893656777092454,0.5787231656421957
Banking_crypto,shock,0.97,XRPUSDT,4,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.02407837068028856,0.09424733654311027,0.024078363355414432,5.738157728745052,0.7956990107553435
Banking_crypto,shock,0.97,ADAUSDT,5,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.021980210069165465,0.089614567479247,0.021980209078427397,4.58838620505907,0.5087726831222308
Banking_crypto,shock,0.97,DOGEUSDT,6,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.02841367318267946,0.10648115782434665,0.028413647924813306,6.0858137764695845,0.8950373780080196
Banking_crypto,shock,0.97,LTCUSDT,7,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.014208132833899715,0.08015491443545322,0.014208133460025477,8.496266312615838,1.7444562738856528
Banking_crypto,shock,0.97,LINKUSDT,8,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.022439891709672814,0.09003708169038305,0.02243989127242588,3.8145404160668863,0.3516319231438054
Banking_crypto,shock,0.97,AVAXUSDT,9,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.021205323732543243,0.09200636683581268,0.02120532264247336,6.021530802120209,0.8762291136475164
Banking_crypto,shock,0.97,TRXUSDT,10,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.012038144206365332,0.07044887463424952,0.012038138023097169,9.316782270761525,2.0976631412256936
Banking_crypto,shock,0.97,DOTUSDT,11,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.030821607079576093,0.10249931178420664,0.030821605114080466,8.013339622870602,1.5517828700544567
Banking_crypto,shock,0.97,ATOMUSDT,12,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.01294079015037227,0.07574924210261817,0.02869674718658135,3.5912132621655153,0.31166371773310025
Banking_crypto,shock,0.97,BCHUSDT,13,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.02327501131000662,0.09042710749755886,0.02327500616894249,5.266631449062945,0.6703007583929782
Banking_crypto,shock,0.97,ETCUSDT,14,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.01512484992972865,0.07292977695868014,0.015124838555857457,7.17919120723855,1.2455320149184113
Banking_crypto,shock,0.97,FILUSDT,15,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.015902803306811833,0.08566254967403404,0.0159027975856458,6.717043842959178,1.0903356708570922
Banking_crypto,shock,0.97,NEARUSDT,16,interval,1,41.38053921758687,6.432770726334561,ELLIPSOID_CONE_CONFLICT,0.01854379049153302,0.09432102709814903,0.018543786255955763,7.633317501594063,1.4080903048111642
Banking_crypto,shock,0.97,UNIUSDT,17,interval,1,41.38053921758687,6.432770726334561,FEASIBLE_AT_STATED_RADIUS,0.009177129848942556,0.0682853732876155,0.03117352128015829,4.104341464816454,0.40709036610746296
Control_2022_Aug_A,control,0.95,BTCUSDT,0,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.03020012736517036,0.13389543703432275,0.03020012351386499,3.8605660113263456,0.3598955587121867
Control_2022_Aug_A,control,0.95,ETHUSDT,1,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.01214562394561191,0.12209558754005913,0.02346581459373892,5.451161712626284,0.7175508007595774
Control_2022_Aug_A,control,0.95,BNBUSDT,2,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.0,0.11015914708786605,0.010742526050502932,5.417667855878494,0.7087601210050822
Control_2022_Aug_A,control,0.95,SOLUSDT,3,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.01340200022942968,0.13137066342026818,0.013401999816683207,6.855023192988547,1.1347295866168243
Control_2022_Aug_A,control,0.95,XRPUSDT,4,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.014647689949776868,0.13410161797196016,0.014647680248935297,4.460310165622208,0.48040181776224855
Control_2022_Aug_A,control,0.95,ADAUSDT,5,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.0175657562886927,0.1315049875400854,0.06813481836759175,3.779285695691664,0.34490061527391785
Control_2022_Aug_A,control,0.95,DOGEUSDT,6,interval,1,41.41193067549664,6.43521022776231,ELLIPSOID_CONE_CONFLICT,0.03035416989666551,0.14769822759007545,0.03035416908864442,7.207766849379287,1.2545153560239792
Control_2022_Aug_A,control,0.95,LTCUSDT,7,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.0027443481845374662,0.1255102406151026,0.002744342913644764,3.362749627214128,0.27306345951215766
Control_2022_Aug_A,control,0.95,LINKUSDT,8,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.0,0.10603810633469263,-8.552813376866464e-09,4.610917016376607,0.5133920439138372
Control_2022_Aug_A,control,0.95,AVAXUSDT,9,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.002012475711277632,0.10632626229677614,0.002012465728893159,4.332676256385706,0.4533013369926232
Control_2022_Aug_A,control,0.95,TRXUSDT,10,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.013092591881177751,0.11700779972478424,0.01309259023392149,4.670941659882961,0.5268456610002894
Control_2022_Aug_A,control,0.95,DOTUSDT,11,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.018812532221730942,0.13726487600837206,0.01881251423986507,4.646668610962243,0.5213842684441043
Control_2022_Aug_A,control,0.95,ATOMUSDT,12,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.0,0.11134223790642066,-2.791674632045066e-09,5.1146480208347755,0.6316929433214685
Control_2022_Aug_A,control,0.95,BCHUSDT,13,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.01400573030239185,0.11810631657983052,0.014005727058058552,4.052012821579328,0.396475306473896
Control_2022_Aug_A,control,0.95,ETCUSDT,14,interval,1,41.41193067549664,6.43521022776231,FEASIBLE_AT_STATED_RADIUS,0.018360589222286623,0.11980390414571324,0.018360581250867203,4.51452435103102,0.4921511695689042
