window,q,asset,hansen_J,p,df
Control_2022_Aug_B,0.97,LTCUSDT,0.1040277177600487,0.7470487286354066,1
Control_2022_Aug_B,0.97,NEARUSDT,1.7426811976479861,0.18679945957026234,1
Control_2022_Aug_B,0.97,SOLUSDT,0.9852628708886711,0.3209029329293692,1
Control_2022_Aug_B,0.97,TRXUSDT,3.4796127706191218,0.062129276578511305,1
Control_2022_Aug_B,0.97,UNIUSDT,0.0038274491856557596,0.9506692397041242,1
Control_2022_Aug_B,0.97,XRPUSDT,1.9281732148686495,0.1649584429985531,1
Control_2022_Oct,0.95,ADAUSDT,0.06609587293702954,0.7971083889608881,1
Control_2022_Oct,0.95,ATOMUSDT,3.5534159403967864,0.0594230003225682,1
Control_2022_Oct,0.95,AVAXUSDT,0.39439973541493745,0.5299957330113041,1
Control_2022_Oct,0.95,BCHUSDT,7.312156240473023,0.006848969583176823,1
Control_2022_Oct,0.95,BNBUSDT,0.19593323489709846,0.6580236425982189,1
Control_2022_Oct,0.95,BTCUSDT,0.04909514075305357,0.8246453429543541,1
Control_2022_Oct,0.95,DOGEUSDT,0.8793929329650327,0.348368004072923,1
Control_2022_Oct,0.95,DOTUSDT,0.907305874100997,0.34083026155150487,1
Control_2022_Oct,0.95,ETCUSDT,0.01018924157370099,0.9195966822327918,1
Control_2022_Oct,0.95,ETHUSDT,0.04375229607719418,0.8343151443459472,1
Control_2022_Oct,0.95,FILUSDT,2.665057928612244,0.10257409025866648,1
Control_2022_Oct,0.95,LINKUSDT,0.028405066312032948,0.8661600308377997,1
Control_2022_Oct,0.95,LTCUSDT,1.4307287317262034,0.23164554590760456,1
Control_2022_Oct,0.95,NEARUSDT,1.1667545865912694,0.2800690904105655,1
Control_2022_Oct,0.95,SOLUSDT,0.34563530618822297,0.5565943377321783,1
Control_2022_Oct,0.95,TRXUSDT,1.1792633009615892,0.277506023864179,1
Control_2022_Oct,0.95,UNIUSDT,0.005960117699962894,0.9384630108799613,1
Control_2022_Oct,0.95,XRPUSDT,0.08577016632815387,0.7696250055588076,1
Control_2022_Oct,0.97,ADAUSDT,0.7067588206198254,0.4005219092978388,1
Control_2022_Oct,0.97,ATOMUSDT,0.0023136163400890707,0.9616364936831956,1
Control_2022_Oct,0.97,AVAXUSDT,0.10665684282077978,0.7439828550274001,1
Control_2022_Oct,0.97,BCHUSDT,6.845943033237994,0.008884279001143192,1
Control_2022_Oct,0.97,BNBUSDT,0.008432302908244598,0.9268350376274814,1
Control_2022_Oct,0.97,BTCUSDT,0.02284235360482688,0.8798677481496193,1
Control_2022_Oct,0.97,DOGEUSDT,1.2719434856813052,0.2594023997281516,1
Control_2022_Oct,0.97,DOTUSDT,1.0312105442903734,0.3098745151474661,1
Control_2022_Oct,0.97,ETCUSDT,1.482598193195301,0.2233684529343799,1
Control_2022_Oct,0.97,ETHUSDT,0.692915708613068,0.40517440724789,1
