window,kind,q,split,lag,placebo,placebo_definition,K,T,kappa_A,kappa_B,F_conv,F_eff_MOP,rho_naive,rho_ols_proxy,rho_2sls,ar_lo,ar_hi,ar_empty,ar_frac_bounded,hac_ar_frac_bounded,ar_projection,conn_naive,conn_2sls,systemic_rank_preserved,seconds
Control_2022_Aug_B,control,0.97,S2,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.7740359940148338,0.636303741670068,6.633378093105625,6.78379757486825,,,,,,False,,,not_applicable_placebo,,,False,0.0046635420294478536
Control_2022_Aug_B,control,0.97,S2,1,False,,18,4260,0.7740359940148338,0.6597168231620865,2261.905583180849,1490.453280054492,1.354685576611453,1.3096441630956048,1.2760864919507307,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20136641600402072
Control_2022_Aug_B,control,0.97,S2,2,False,,18,4260,0.7602783679631261,0.6453781790257185,2172.4652075727904,1482.3506543664369,1.354685576611453,1.3327027524731216,1.3255580904488904,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2022752080229111
Control_2022_Aug_B,control,0.97,S2,5,False,,18,4260,0.7640810145387207,0.6528274067090677,2216.2499602087732,1557.469199114181,1.354685576611453,1.3498760863061512,1.3529980003037922,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2017891249852255
Control_2022_Aug_B,control,0.97,S2,10,False,,18,4260,0.7810295934442028,0.672071924457351,2337.370900641712,1578.3155218865886,1.354685576611453,1.3622114031278683,1.365203728924882,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20201583299785852
Control_2022_Aug_B,control,0.97,S3,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.7446607299883812,0.6690026003292048,3.2888102623148896,2.9043328118261074,,,,,,False,,,not_applicable_placebo,,,False,0.004666541994083673
Control_2022_Aug_B,control,0.97,S3,1,False,,18,4260,0.7446607299883812,0.6927211011763253,2451.820076605072,1604.280847555167,1.354685576611453,1.309129778734024,1.2814619165453256,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20234220899874344
Control_2022_Aug_B,control,0.97,S3,2,False,,18,4260,0.7294850766153099,0.678927373375456,2353.1470485250625,1584.073377260107,1.354685576611453,1.332673596818025,1.32859243833373,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20255649997852743
Control_2022_Aug_B,control,0.97,S3,5,False,,18,4260,0.7341000247137416,0.6861524189974367,2398.1813753137867,1636.6949845663873,1.354685576611453,1.3533647880922959,1.3488471184430901,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2023203750140965
Control_2022_Aug_B,control,0.97,S3,10,False,,18,4260,0.7530633956841425,0.7050170819790021,2530.00323259831,1684.467438007242,1.354685576611453,1.3592563572204464,1.3684968925667031,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2020800419850275
Control_2022_Oct,control,0.95,S1,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6415846300161419,0.6559190062442731,7.990015613975592,8.165250155626937,,,,,,False,,,not_applicable_placebo,,,False,0.00472795800305903
Control_2022_Oct,control,0.95,S1,1,False,,18,4260,0.6415846300161419,0.6706485439463808,1417.758706469571,573.2798373060642,1.3802627706489476,1.2389341819119697,1.1215373543657459,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20274416595930234
Control_2022_Oct,control,0.95,S1,2,False,,18,4260,0.6242663954611918,0.6512455442182303,1316.3957628145763,605.2772821449553,1.3802627706489476,1.3092995981626352,1.2371605799710688,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20222212496446446
Control_2022_Oct,control,0.95,S1,5,False,,18,4260,0.6187653220023495,0.6413454822344519,1275.194757060151,632.8504738452897,1.3802627706489476,1.37839352755666,1.3413374445685053,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20229908399051055
